entropy_mean,entropy_std,p_collapsed,p_uncollapsed,p_walkable_collapsed,p_entropy_1,p_entropy_2,p_entropy_3,entropy_gradient_mean,entropy_gradient_max,should_continue
22.213333333333335,9.274998652291007,1.1333333333333333,13.866666666666667,0.5882352941176471,0.0,0.06666666666666667,0.2,1.9285714285714286,24.0,1
22.013333333333332,9.537518894695133,1.2,13.6,0.5555555555555556,0.2,0.06666666666666667,0.26666666666666666,2.0476190476190474,26.0,1
21.84,9.625946418116218,1.2666666666666666,13.6,0.5263157894736842,0.13333333333333333,0.06666666666666667,0.26666666666666666,2.0714285714285716,26.0,1
21.835555555555555,9.63579335499921,1.3333333333333333,13.6,0.5,0.06666666666666667,0.06666666666666667,0.26666666666666666,2.0714285714285716,26.0,1
21.497777777777777,9.805270439669767,1.4,13.6,0.47619047619047616,0.0,0.06666666666666667,0.3333333333333333,2.1714285714285713,24.0,1
21.324444444444445,9.90382991138177,1.4666666666666666,13.533333333333333,0.45454545454545453,0.0,0.06666666666666667,0.3333333333333333,2.1714285714285713,24.0,1
21.07111111111111,10.108931633235636,1.5333333333333334,13.333333333333334,0.43478260869565216,0.13333333333333333,0.0,0.3333333333333333,2.2095238095238097,26.0,1
21.066666666666666,10.117970811053635,1.6,13.333333333333334,0.4166666666666667,0.06666666666666667,0.0,0.3333333333333333,2.2095238095238097,26.0,1
20.72888888888889,10.254205039282875,1.6666666666666667,13.333333333333334,0.4,0.0,0.0,0.4,2.3095238095238093,24.0,1
20.622222222222224,10.359083805238308,1.7333333333333334,13.266666666666667,0.4230769230769231,0.0,0.0,0.4666666666666667,2.3095238095238093,24.0,1
20.502222222222223,10.444828361738303,1.8,13.2,0.4444444444444444,0.0,0.0,0.4666666666666667,2.3095238095238093,24.0,1
20.38222222222222,10.52006102409189,1.8666666666666667,13.133333333333333,0.4642857142857143,0.0,0.0,0.4666666666666667,2.3095238095238093,24.0,1
20.25777777777778,10.605040497358663,1.9333333333333333,13.066666666666666,0.4827586206896552,0.0,0.0,0.4666666666666667,2.3095238095238093,24.0,1
20.137777777777778,10.676397413378497,2.0,13.0,0.5,0.0,0.0,0.4666666666666667,2.3095238095238093,24.0,1
20.004444444444445,10.728776580467143,2.066666666666667,12.933333333333334,0.5161290322580645,0.0,0.0,0.4,2.3095238095238093,24.0,1
19.884444444444444,10.800616351868394,2.1333333333333333,12.866666666666667,0.53125,0.0,0.0,0.4,2.3095238095238093,24.0,1
19.75111111111111,10.849283073543456,2.2,12.8,0.5454545454545454,0.0,0.0,0.3333333333333333,2.3095238095238093,24.0,1
19.515555555555554,10.967060895762275,2.2666666666666666,12.733333333333333,0.5294117647058824,0.0,0.13333333333333333,0.2,2.3476190476190477,23.0,1
19.41777777777778,11.008426850753702,2.3333333333333335,12.666666666666666,0.5428571428571428,0.0,0.13333333333333333,0.2,2.3476190476190477,23.0,1
19.195555555555554,11.107834183445194,2.4,12.6,0.5277777777777778,0.0,0.2,0.26666666666666666,2.395238095238095,23.0,1
19.15111111111111,11.151654032219659,2.466666666666667,12.533333333333333,0.5405405405405406,0.0,0.13333333333333333,0.3333333333333333,2.395238095238095,23.0,1
19.004444444444445,11.252060661754472,2.533333333333333,12.333333333333334,0.5263157894736842,0.13333333333333333,0.06666666666666667,0.3333333333333333,2.395238095238095,26.0,1
19.0,11.25936647122445,2.6,12.333333333333334,0.5128205128205128,0.06666666666666667,0.06666666666666667,0.3333333333333333,2.395238095238095,26.0,1
18.786666666666665,11.30265652156361,2.6666666666666665,12.333333333333334,0.525,0.0,0.06666666666666667,0.3333333333333333,2.395238095238095,23.0,1
18.551111111111112,11.402078216462163,2.7333333333333334,12.133333333333333,0.5121951219512195,0.13333333333333333,0.0,0.26666666666666666,2.480952380952381,23.0,1
18.546666666666667,11.4091113686484,2.8,12.133333333333333,0.5,0.06666666666666667,0.0,0.26666666666666666,2.480952380952381,23.0,1
18.20888888888889,11.53413912834845,2.8666666666666667,12.066666666666666,0.4883720930232558,0.06666666666666667,0.13333333333333333,0.3333333333333333,2.5285714285714285,24.0,1
18.204444444444444,11.540960013131114,2.933333333333333,12.066666666666666,0.5,0.0,0.13333333333333333,0.3333333333333333,2.5285714285714285,24.0,1
18.128888888888888,11.595259993677919,3.0,11.933333333333334,0.5111111111111111,0.06666666666666667,0.0,0.4,2.5285714285714285,24.0,1
18.124444444444446,11.602014299356345,3.066666666666667,11.933333333333334,0.5217391304347826,0.0,0.0,0.4,2.5285714285714285,24.0,1
17.871111111111112,11.730162871318297,3.1333333333333333,11.866666666666667,0.5319148936170213,0.0,0.13333333333333333,0.4,2.5476190476190474,24.0,1
17.64,11.823486983307609,3.2,11.733333333333333,0.5208333333333334,0.06666666666666667,0.06666666666666667,0.4666666666666667,2.5476190476190474,24.0,1
17.635555555555555,11.829927313678374,3.2666666666666666,11.733333333333333,0.5102040816326531,0.0,0.06666666666666667,0.4666666666666667,2.5476190476190474,24.0,1
17.564444444444444,11.869534401718555,3.3333333333333335,11.666666666666666,0.52,0.0,0.06666666666666667,0.4,2.5428571428571427,24.0,1
17.275555555555556,11.99201874499231,3.4,11.2,0.5294117647058824,0.4,0.0,0.26666666666666666,2.6619047619047618,26.0,1
17.27111111111111,11.998233614851113,3.466666666666667,11.2,0.5192307692307693,0.3333333333333333,0.0,0.26666666666666666,2.6619047619047618,26.0,1
16.955555555555556,12.058294619713124,3.533333333333333,11.066666666666666,0.5094339622641509,0.4,0.0,0.26666666666666666,2.6619047619047618,26.0,1
16.95111111111111,12.064357462693746,3.6,11.066666666666666,0.5,0.3333333333333333,0.0,0.26666666666666666,2.6666666666666665,26.0,1
16.684444444444445,12.099696149638644,3.6666666666666665,11.066666666666666,0.509090909090909,0.26666666666666666,0.0,0.4,2.704761904761905,26.0,1
16.68,12.105638722879883,3.7333333333333334,11.066666666666666,0.5,0.2,0.0,0.4,2.704761904761905,26.0,1
16.4,12.112069279120815,3.8,11.066666666666666,0.49122807017543857,0.13333333333333333,0.0,0.4666666666666667,2.6476190476190475,24.0,1
16.395555555555557,12.1179014603383,3.8666666666666667,11.066666666666666,0.4827586206896552,0.06666666666666667,0.0,0.4666666666666667,2.6523809523809523,24.0,1
16.391111111111112,12.123729206665052,3.933333333333333,11.066666666666666,0.4915254237288136,0.0,0.0,0.4666666666666667,2.6523809523809523,24.0,1
16.27111111111111,12.153913356468491,4.0,11.0,0.5,0.0,0.0,0.4666666666666667,2.6523809523809523,24.0,1
16.15111111111111,12.178462267867669,4.066666666666666,10.933333333333334,0.5081967213114754,0.0,0.0,0.4666666666666667,2.6523809523809523,24.0,1
15.986666666666666,12.173369842953647,4.133333333333334,10.866666666666667,0.5161290322580645,0.0,0.0,0.4,2.6523809523809523,24.0,1
15.795555555555556,12.25517497142521,4.2,10.666666666666666,0.5238095238095238,0.13333333333333333,0.0,0.3333333333333333,2.6952380952380954,26.0,1
15.79111111111111,12.26071997563714,4.266666666666667,10.666666666666666,0.515625,0.06666666666666667,0.0,0.3333333333333333,2.6952380952380954,26.0,1
15.231111111111112,12.241274846867185,4.333333333333333,10.666666666666666,0.5076923076923077,0.0,0.06666666666666667,0.5333333333333333,2.895238095238095,24.0,1
15.124444444444444,12.248993710243314,4.4,10.6,0.5,0.0,0.13333333333333333,0.4666666666666667,2.9,24.0,1
14.915555555555555,12.244072589634829,4.466666666666667,10.533333333333333,0.4925373134328358,0.0,0.06666666666666667,0.4666666666666667,2.973809523809524,24.0,1
14.648888888888889,12.226249033620196,4.533333333333333,10.466666666666667,0.4852941176470588,0.0,0.13333333333333333,0.4666666666666667,2.961904761904762,24.0,1
14.497777777777777,12.239507776756545,4.6,10.4,0.4782608695652174,0.0,0.06666666666666667,0.4666666666666667,2.933333333333333,24.0,1
14.306666666666667,12.222354746756272,4.666666666666667,10.333333333333334,0.4714285714285714,0.0,0.0,0.5333333333333333,2.9,24.0,1
14.231111111111112,12.268837167070837,4.733333333333333,10.266666666666667,0.4788732394366197,0.0,0.0,0.6,2.9,24.0,1
14.11111111111111,12.275399467991477,4.8,10.2,0.4861111111111111,0.0,0.0,0.6,2.9,24.0,1
13.991111111111111,12.280785755212575,4.866666666666666,10.133333333333333,0.4931506849315068,0.0,0.0,0.6,2.9,24.0,1
13.87111111111111,12.284997575583757,4.933333333333334,10.066666666666666,0.5,0.0,0.0,0.6,2.9,24.0,1
13.706666666666667,12.2479277158764,5.0,10.0,0.5066666666666667,0.0,0.0,0.5333333333333333,2.9,24.0,1
13.502222222222223,12.303973863736307,5.066666666666666,9.8,0.5131578947368421,0.13333333333333333,0.0,0.4666666666666667,2.9,26.0,1
13.497777777777777,12.308668831155614,5.133333333333334,9.8,0.5064935064935064,0.06666666666666667,0.0,0.4666666666666667,2.9,26.0,1
13.151111111111112,12.227993788793215,5.2,9.666666666666666,0.5,0.13333333333333333,0.0,0.5333333333333333,2.835714285714286,24.0,1
13.04,12.221409265892557,5.266666666666667,9.666666666666666,0.4936708860759494,0.06666666666666667,0.0,0.5333333333333333,2.807142857142857,24.0,1
12.973333333333333,12.255763270124522,5.333333333333333,9.6,0.4875,0.06666666666666667,0.06666666666666667,0.4666666666666667,2.802380952380952,24.0,1
12.96888888888889,12.260284974433546,5.4,9.6,0.48148148148148145,0.0,0.06666666666666667,0.4666666666666667,2.802380952380952,24.0,1
12.724444444444444,12.185403938146756,5.466666666666667,9.533333333333333,0.47560975609756095,0.0,0.06666666666666667,0.4,2.7023809523809526,24.0,1
12.524444444444445,12.157871808568316,5.533333333333333,9.466666666666667,0.46987951807228917,0.0,0.13333333333333333,0.4,2.6214285714285714,24.0,1
12.506666666666666,12.17250818671138,5.6,9.4,0.4642857142857143,0.0,0.06666666666666667,0.4666666666666667,2.6214285714285714,24.0,1
12.431111111111111,12.151119239207231,5.666666666666667,9.333333333333334,0.4588235294117647,0.0,0.0,0.4666666666666667,2.552380952380952,24.0,1
12.355555555555556,12.184061639071404,5.733333333333333,9.266666666666667,0.46511627906976744,0.0,0.0,0.5333333333333333,2.545238095238095,24.0,1
12.235555555555555,12.172193366769388,5.8,9.2,0.47126436781609193,0.0,0.0,0.5333333333333333,2.5142857142857142,24.0,1
12.115555555555556,12.159129273568814,5.866666666666666,9.133333333333333,0.4772727272727273,0.0,0.0,0.5333333333333333,2.4833333333333334,24.0,1
11.995555555555555,12.144865500477612,5.933333333333334,9.066666666666666,0.48314606741573035,0.0,0.0,0.5333333333333333,2.4523809523809526,24.0,1
11.831111111111111,12.081129862948751,6.0,9.0,0.4888888888888889,0.0,0.0,0.4666666666666667,2.4214285714285713,24.0,1
11.644444444444444,12.020640684636398,6.066666666666666,8.933333333333334,0.4945054945054945,0.0,0.0,0.4666666666666667,2.3857142857142857,24.0,1
11.457777777777778,11.956931767136194,6.133333333333334,8.866666666666667,0.5,0.0,0.0,0.4666666666666667,2.376190476190476,24.0,1
11.28,12.019495275038242,6.2,8.666666666666666,0.4946236559139785,0.13333333333333333,0.13333333333333333,0.4,2.3857142857142857,26.0,1
11.275555555555556,12.023479909568714,6.266666666666667,8.666666666666666,0.48936170212765956,0.06666666666666667,0.13333333333333333,0.4,2.3857142857142857,26.0,1
11.013333333333334,11.916554311824651,6.333333333333333,8.666666666666666,0.49473684210526314,0.0,0.13333333333333333,0.5333333333333333,2.2976190476190474,20.0,1
10.942222222222222,11.93877881134301,6.4,8.6,0.4895833333333333,0.0,0.13333333333333333,0.6,2.269047619047619,20.0,1
10.88,11.955428334721706,6.466666666666667,8.533333333333333,0.4845360824742268,0.0,0.13333333333333333,0.6,2.2452380952380953,20.0,1
10.87111111111111,11.962768580005442,6.533333333333333,8.466666666666667,0.4897959183673469,0.0,0.06666666666666667,0.6,2.25,20.0,1
10.80888888888889,11.979015396790475,6.6,8.4,0.48484848484848486,0.0,0.06666666666666667,0.6,2.2261904761904763,20.0,1
10.693333333333333,12.020693268970248,6.666666666666667,8.333333333333334,0.48,0.0,0.2,0.6666666666666666,2.1880952380952383,20.0,1
10.635555555555555,12.057292040836726,6.733333333333333,8.133333333333333,0.4752475247524752,0.13333333333333333,0.13333333333333333,0.7333333333333333,2.157142857142857,20.0,1
10.63111111111111,12.0610267155039,6.8,8.133333333333333,0.4803921568627451,0.06666666666666667,0.13333333333333333,0.7333333333333333,2.1547619047619047,20.0,1
10.626666666666667,12.064758596838978,6.866666666666666,8.133333333333333,0.47572815533980584,0.0,0.13333333333333333,0.7333333333333333,2.1523809523809523,20.0,1
10.608888888888888,12.07818643896181,6.933333333333334,8.0,0.4807692307692308,0.06666666666666667,0.06666666666666667,0.6666666666666666,2.1333333333333333,20.0,1
10.604444444444445,12.081904845319631,7.0,8.0,0.4857142857142857,0.0,0.06666666666666667,0.6666666666666666,2.126190476190476,20.0,1
10.546666666666667,12.095134007801098,7.066666666666666,7.933333333333334,0.4811320754716981,0.0,0.13333333333333333,0.5333333333333333,2.0785714285714287,20.0,1
10.528888888888888,12.106208181887915,7.133333333333334,7.866666666666666,0.4766355140186916,0.0,0.06666666666666667,0.5333333333333333,2.0642857142857145,20.0,1
10.511111111111111,12.11871321042557,7.2,7.8,0.4722222222222222,0.0,0.06666666666666667,0.5333333333333333,2.05,20.0,1
10.502222222222223,12.125684198590633,7.266666666666667,7.733333333333333,0.46788990825688076,0.0,0.0,0.5333333333333333,2.0404761904761903,20.0,1
10.4,12.116838604924052,7.333333333333333,7.666666666666667,0.4818181818181818,0.0,0.0,0.5333333333333333,2.0023809523809524,20.0,1
10.297777777777778,12.154020622162472,7.4,7.533333333333333,0.4864864864864865,0.06666666666666667,0.06666666666666667,0.4666666666666667,1.9642857142857142,20.0,1
10.231111111111112,12.173556445969677,7.466666666666667,7.466666666666667,0.4732142857142857,0.06666666666666667,0.13333333333333333,0.4,1.9428571428571428,20.0,1
10.217777777777778,12.181649019714293,7.533333333333333,7.466666666666667,0.48672566371681414,0.0,0.13333333333333333,0.4666666666666667,1.938095238095238,20.0,1
10.146666666666667,12.20385367187121,7.6,7.333333333333333,0.47368421052631576,0.06666666666666667,0.13333333333333333,0.4,1.9095238095238096,20.0,1
10.133333333333333,12.211833969100992,7.666666666666667,7.333333333333333,0.48695652173913045,0.0,0.13333333333333333,0.4666666666666667,1.9047619047619047,20.0,1
10.071111111111112,12.229810977411297,7.733333333333333,7.2,0.47413793103448276,0.06666666666666667,0.13333333333333333,0.4,1.8761904761904762,21.0,1
10.057777777777778,12.23769202802716,7.8,7.2,0.48717948717948717,0.0,0.13333333333333333,0.4666666666666667,1.8761904761904762,21.0,1
10.04888888888889,12.244266181400487,7.866666666666666,7.133333333333334,0.4830508474576271,0.0,0.06666666666666667,0.4666666666666667,1.8714285714285714,21.0,1
10.04,12.250830357344944,7.933333333333334,7.066666666666666,0.4957983193277311,0.0,0.0,0.4666666666666667,1.8571428571428572,21.0,1
9.933333333333334,12.213653562031851,8.0,7.0,0.5,0.0,0.0,0.4666666666666667,1.811904761904762,20.0,1
9.804444444444444,12.17563971498565,8.066666666666666,6.933333333333334,0.5041322314049587,0.0,0.0,0.4666666666666667,1.7642857142857142,20.0,1
9.702222222222222,12.160966498302654,8.133333333333333,6.866666666666666,0.5081967213114754,0.0,0.0,0.4666666666666667,1.7261904761904763,20.0,1
9.537777777777778,12.083032895370984,8.2,6.8,0.5121951219512195,0.0,0.0,0.4,1.6571428571428573,20.0,1
9.404444444444444,12.01595153776948,8.266666666666667,6.733333333333333,0.5161290322580645,0.0,0.0,0.3333333333333333,1.6571428571428573,20.0,1
9.284444444444444,11.974379233375371,8.333333333333334,6.666666666666667,0.52,0.0,0.0,0.3333333333333333,1.6476190476190475,20.0,1
9.053333333333333,11.94084679669839,8.4,6.6,0.5079365079365079,0.0,0.06666666666666667,0.3333333333333333,1.5714285714285714,23.0,1
8.786666666666667,11.859128691996444,8.466666666666667,6.333333333333333,0.5039370078740157,0.2,0.0,0.3333333333333333,1.5595238095238095,26.0,1
8.742222222222223,11.836487633845305,8.533333333333333,6.333333333333333,0.515625,0.13333333333333333,0.0,0.3333333333333333,1.526190476190476,26.0,1
8.737777777777778,11.839581240509194,8.6,6.333333333333333,0.5038759689922481,0.06666666666666667,0.0,0.3333333333333333,1.526190476190476,26.0,1
8.417777777777777,11.628075008145661,8.666666666666666,6.333333333333333,0.5076923076923077,0.0,0.0,0.4,1.4166666666666667,20.0,1
8.315555555555555,11.600497222208586,8.733333333333333,6.266666666666667,0.5114503816793893,0.0,0.0,0.4,1.3071428571428572,20.0,1
8.28,11.619783895485224,8.8,6.066666666666666,0.5,0.13333333333333333,0.0,0.26666666666666666,1.2833333333333334,20.0,1
8.275555555555556,11.622758432499873,8.866666666666667,6.066666666666666,0.49624060150375937,0.06666666666666667,0.0,0.26666666666666666,1.2809523809523808,20.0,1
8.262222222222222,11.629756640023592,8.933333333333334,6.066666666666666,0.4925373134328358,0.0,0.06666666666666667,0.26666666666666666,1.2738095238095237,20.0,1
8.231111111111112,11.646646102294804,9.0,5.866666666666666,0.4888888888888889,0.13333333333333333,0.0,0.2,1.2571428571428571,20.0,1
8.226666666666667,11.649595128873221,9.066666666666666,5.866666666666666,0.4852941176470588,0.06666666666666667,0.0,0.2,1.2547619047619047,20.0,1
8.19111111111111,11.646417135701666,9.133333333333333,5.866666666666666,0.49635036496350365,0.0,0.0,0.2,1.2190476190476192,20.0,1
8.124444444444444,11.653614709714285,9.2,5.733333333333333,0.5,0.06666666666666667,0.0,0.06666666666666667,1.161904761904762,20.0,1
8.12,11.656521303068464,9.266666666666667,5.733333333333333,0.5107913669064749,0.0,0.0,0.06666666666666667,1.1571428571428573,20.0,1
8.097777777777777,11.662637187739294,9.333333333333334,5.666666666666667,0.5142857142857142,0.0,0.0,0.0,1.1452380952380952,20.0,1
7.808888888888889,11.498556860603996,9.4,5.6,0.5177304964539007,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.688888888888889,11.43838027038254,9.466666666666667,5.533333333333333,0.5211267605633803,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.568888888888889,11.376619732733,9.533333333333333,5.466666666666667,0.5244755244755245,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.448888888888889,11.313249306743984,9.6,5.4,0.5277777777777778,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.328888888888889,11.248241783046652,9.666666666666666,5.333333333333333,0.5310344827586206,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.208888888888889,11.181568608348735,9.733333333333333,5.266666666666667,0.5342465753424658,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
7.088888888888889,11.11319980368135,9.8,5.2,0.5374149659863946,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
6.9688888888888885,11.043103875717035,9.866666666666667,5.133333333333334,0.5405405405405406,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
6.848888888888889,10.97124772043772,9.933333333333334,5.066666666666666,0.5436241610738255,0.0,0.0,0.13333333333333333,1.2547619047619047,21.0,1
6.728888888888889,10.897596518340327,10.0,5.0,0.5466666666666666,0.0,0.0,0.13333333333333333,1.2476190476190476,21.0,1
6.608888888888889,10.81800602333848,10.066666666666666,4.933333333333334,0.5496688741721855,0.0,0.0,0.13333333333333333,1.2428571428571429,21.0,1
6.502222222222223,10.741870081112793,10.133333333333333,4.866666666666666,0.5526315789473685,0.0,0.0,0.13333333333333333,1.1976190476190476,18.0,1
6.386666666666667,10.655277252766975,10.2,4.8,0.5555555555555556,0.0,0.0,0.06666666666666667,1.1547619047619047,18.0,1
6.364444444444445,10.658354168456166,10.266666666666667,4.733333333333333,0.5584415584415584,0.0,0.0,0.0,1.1428571428571428,18.0,1
6.297777777777778,10.67105095082306,10.333333333333334,4.666666666666667,0.5548387096774193,0.0,0.0,0.13333333333333333,1.1404761904761904,18.0,1
6.266666666666667,10.679159351018434,10.4,4.6,0.5576923076923077,0.0,0.0,0.13333333333333333,1.1238095238095238,18.0,1
6.235555555555556,10.687171033129301,10.466666666666667,4.533333333333333,0.5605095541401274,0.0,0.0,0.13333333333333333,1.1071428571428572,18.0,1
6.204444444444444,10.695086214510031,10.533333333333333,4.466666666666667,0.5632911392405063,0.0,0.0,0.13333333333333333,1.0904761904761904,18.0,1
6.173333333333333,10.702905109257848,10.6,4.4,0.5660377358490566,0.0,0.0,0.13333333333333333,1.0738095238095238,18.0,1
6.142222222222222,10.710627928244167,10.666666666666666,4.333333333333333,0.56875,0.0,0.0,0.13333333333333333,1.0571428571428572,18.0,1
6.1066666666666665,10.705230289702113,10.733333333333333,4.266666666666667,0.5714285714285714,0.0,0.0,0.06666666666666667,1.0380952380952382,18.0,1
6.075555555555556,10.712757826391558,10.8,4.2,0.5740740740740741,0.0,0.0,0.06666666666666667,1.0214285714285714,18.0,1
6.044444444444444,10.72018979010178,10.866666666666667,4.133333333333334,0.5766871165644172,0.0,0.0,0.06666666666666667,1.0047619047619047,18.0,1
6.013333333333334,10.727526379469882,10.933333333333334,4.066666666666666,0.5792682926829268,0.0,0.0,0.06666666666666667,0.9785714285714285,18.0,1
6.0,10.73312629199899,11.0,4.0,0.5818181818181818,0.0,0.0,0.0,0.9642857142857143,18.0,1
5.6755555555555555,10.47352547151479,11.066666666666666,3.933333333333333,0.5843373493975904,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
5.555555555555555,10.382796787754371,11.133333333333333,3.8666666666666667,0.5868263473053892,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
5.435555555555555,10.28986892380733,11.2,3.8,0.5892857142857143,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
5.315555555555555,10.194681741107425,11.266666666666667,3.7333333333333334,0.591715976331361,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
5.195555555555556,10.097171343292262,11.333333333333334,3.6666666666666665,0.5941176470588235,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
5.075555555555556,9.99726975074374,11.4,3.6,0.5964912280701754,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
4.955555555555556,9.894904537309552,11.466666666666667,3.533333333333333,0.5988372093023255,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
4.835555555555556,9.789998423687436,11.533333333333333,3.466666666666667,0.6011560693641619,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
4.7155555555555555,9.682468820974114,11.6,3.4,0.603448275862069,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
4.595555555555555,9.572227316694331,11.666666666666666,3.3333333333333335,0.6057142857142858,0.0,0.0,0.13333333333333333,1.0857142857142856,21.0,1
4.475555555555555,9.459179094181614,11.733333333333333,3.2666666666666666,0.6079545454545454,0.0,0.0,0.13333333333333333,1.0809523809523809,21.0,1
4.368888888888889,9.347698997251134,11.8,3.2,0.6101694915254238,0.0,0.0,0.13333333333333333,1.0357142857142858,20.0,1
4.257777777777778,9.23256287733534,11.866666666666667,3.1333333333333333,0.6123595505617978,0.0,0.0,0.13333333333333333,0.9952380952380953,18.0,1
4.235555555555556,9.230990209447391,11.933333333333334,3.066666666666667,0.6145251396648045,0.0,0.0,0.06666666666666667,0.9833333333333333,18.0,1
4.2,9.217374897442332,12.0,3.0,0.6166666666666667,0.0,0.0,0.0,0.9642857142857143,18.0,1
3.8755555555555556,8.847979193153039,12.066666666666666,2.933333333333333,0.6187845303867403,0.0,0.0,0.13333333333333333,1.0928571428571427,21.0,1
3.6933333333333334,8.70449181617042,12.133333333333333,2.7333333333333334,0.6208791208791209,0.13333333333333333,0.0,0.06666666666666667,1.1166666666666667,26.0,1
3.688888888888889,8.706121019712311,12.2,2.7333333333333334,0.6174863387978142,0.06666666666666667,0.0,0.06666666666666667,1.1166666666666667,26.0,1
3.3066666666666666,8.152392968393459,12.266666666666667,2.7333333333333334,0.6195652173913043,0.0,0.06666666666666667,0.13333333333333333,1.1261904761904762,22.0,1
3.097777777777778,7.853052878096062,12.333333333333334,2.6666666666666665,0.6216216216216216,0.0,0.06666666666666667,0.13333333333333333,1.0904761904761904,22.0,1
2.88,7.52352163403401,12.4,2.6,0.6236559139784946,0.0,0.0,0.26666666666666666,1.0595238095238095,21.0,1
2.56,7.107254509771453,12.466666666666667,2.533333333333333,0.6256684491978609,0.0,0.06666666666666667,0.3333333333333333,1.111904761904762,24.0,1
2.3155555555555556,6.726595822407104,12.533333333333333,2.3333333333333335,0.6276595744680851,0.13333333333333333,0.0,0.3333333333333333,1.0738095238095238,26.0,1
2.311111111111111,6.7277938342775645,12.6,2.3333333333333335,0.6296296296296297,0.06666666666666667,0.0,0.3333333333333333,1.0738095238095238,26.0,1
2.111111111111111,6.335866939617909,12.666666666666666,2.3333333333333335,0.6368421052631579,0.0,0.0,0.4,1.0738095238095238,23.0,1
1.8266666666666667,5.878110051519772,12.733333333333333,2.066666666666667,0.6282722513089005,0.2,0.13333333333333333,0.3333333333333333,1.0023809523809524,25.0,1
1.8222222222222222,5.879111379901214,12.8,2.066666666666667,0.625,0.13333333333333333,0.13333333333333333,0.3333333333333333,1.0023809523809524,25.0,1
1.6177777777777778,5.532581832055904,12.866666666666667,2.0,0.6217616580310881,0.13333333333333333,0.2,0.4,0.919047619047619,25.0,1
1.6133333333333333,5.533477909757821,12.933333333333334,2.0,0.6288659793814433,0.06666666666666667,0.2,0.4,0.919047619047619,25.0,1
1.6044444444444443,5.534455932531743,13.0,1.9333333333333333,0.6307692307692307,0.06666666666666667,0.13333333333333333,0.4,0.919047619047619,25.0,1
